Datatype,CIFAR10
Train Size,6400
Test Size,1000
Learning Rate,0.001
Batch Size,128
loss
2.135967493057251,
2.0018930435180664,
1.937107801437378,
1.881742000579834,
1.8331016302108765,
1.795762062072754,
1.766695499420166,
1.7432783842086792,
1.723875880241394,
1.7100090980529785,
1.6936360597610474,
1.6818609237670898,
1.6730742454528809,
1.6601508855819702,
1.653579831123352,
1.6469180583953857,
1.6412107944488525,
1.6331987380981445,
1.6265438795089722,
1.622877597808838,
1.6160064935684204,
1.613095760345459,
1.605015516281128,
1.6010215282440186,
1.5953946113586426,
1.5900349617004395,
1.5835859775543213,
1.5798929929733276,
1.5706878900527954,
1.562983751296997,
1.55483078956604,
1.5485997200012207,
1.5439343452453613,
1.5372951030731201,
1.532852053642273,
1.525376319885254,
1.5217645168304443,
1.5140585899353027,
1.5073432922363281,
1.5025211572647095,
1.4967868328094482,
1.4942511320114136,
1.487635850906372,
1.4857395887374878,
1.4799435138702393,
1.4754753112792969,
1.4713809490203857,
1.4655005931854248,
1.4604662656784058,
1.4573707580566406,
accuracy
0.2890625,
0.30000001192092896,
0.3004687428474426,
0.3179687559604645,
0.3400000035762787,
0.35062500834465027,
0.3596875071525574,
0.375,
0.38062500953674316,
0.3851562440395355,
0.3870312571525574,
0.3921875059604645,
0.3918749988079071,
0.3973437547683716,
0.4020312428474426,
0.4037500023841858,
0.4103125035762787,
0.4064062535762787,
0.4104687571525574,
0.4117187559604645,
0.41203126311302185,
0.41203126311302185,
0.42234376072883606,
0.41984376311302185,
0.42656248807907104,
0.42578125,
0.42281249165534973,
0.4245312511920929,
0.4259375035762787,
0.43156251311302185,
0.4337500035762787,
0.43968749046325684,
0.43531250953674316,
0.44046875834465027,
0.4453125,
0.4490624964237213,
0.44843751192092896,
0.44999998807907104,
0.44843751192092896,
0.4571875035762787,
0.4581249952316284,
0.4545312523841858,
0.4598437547683716,
0.4607812464237213,
0.46171873807907104,
0.46406251192092896,
0.4664062559604645,
0.46687498688697815,
0.46296873688697815,
0.4724999964237213,
val_loss
2.0410971641540527,
1.9645435810089111,
1.9106374979019165,
1.862532377243042,
1.8251720666885376,
1.7934378385543823,
1.7718822956085205,
1.7516745328903198,
1.7359704971313477,
1.7226665019989014,
1.7140041589736938,
1.6981371641159058,
1.6876264810562134,
1.6796681880950928,
1.6843632459640503,
1.6727343797683716,
1.664954423904419,
1.6564258337020874,
1.6524178981781006,
1.6513019800186157,
1.648579716682434,
1.6396125555038452,
1.6381515264511108,
1.6363369226455688,
1.6295225620269775,
1.6201711893081665,
1.6245739459991455,
1.6117901802062988,
1.6036452054977417,
1.5952672958374023,
1.5930731296539307,
1.5883673429489136,
1.5855257511138916,
1.5783495903015137,
1.5710318088531494,
1.5659102201461792,
1.5590546131134033,
1.556155800819397,
1.5523478984832764,
1.5441447496414185,
1.5384045839309692,
1.534218668937683,
1.5306901931762695,
1.5347297191619873,
1.5238999128341675,
1.5186331272125244,
1.5107470750808716,
1.5122359991073608,
1.5078309774398804,
1.5062482357025146,
val_accuracy
0.30000001192092896,
0.30000001192092896,
0.3109999895095825,
0.33500000834465027,
0.3409999907016754,
0.3720000088214874,
0.3619999885559082,
0.3659999966621399,
0.37700000405311584,
0.3709999918937683,
0.3880000114440918,
0.38100001215934753,
0.39100000262260437,
0.39100000262260437,
0.3919999897480011,
0.4009999930858612,
0.39500001072883606,
0.39899998903274536,
0.4050000011920929,
0.39800000190734863,
0.4000000059604645,
0.39800000190734863,
0.40299999713897705,
0.4099999964237213,
0.41100001335144043,
0.414000004529953,
0.4169999957084656,
0.4129999876022339,
0.4189999997615814,
0.414000004529953,
0.4230000078678131,
0.4309999942779541,
0.4169999957084656,
0.43299999833106995,
0.43700000643730164,
0.42899999022483826,
0.4359999895095825,
0.43700000643730164,
0.4309999942779541,
0.43799999356269836,
0.4440000057220459,
0.4399999976158142,
0.4440000057220459,
0.43700000643730164,
0.4480000138282776,
0.44999998807907104,
0.4480000138282776,
0.4480000138282776,
0.453000009059906,
0.45899999141693115,
