Datatype,CIFAR10
Train Size,5760
Test Size,900
Learning Rate,0.001
Batch Size,128
loss
2.1949799060821533,
2.178530693054199,
2.150831937789917,
2.102085590362549,
2.0476465225219727,
2.0026798248291016,
1.9675774574279785,
1.9390889406204224,
1.917928695678711,
1.8979471921920776,
1.8826807737350464,
1.8689303398132324,
1.8544204235076904,
1.8444551229476929,
1.8311313390731812,
1.8234844207763672,
1.8154900074005127,
1.8080052137374878,
1.8005938529968262,
1.7896816730499268,
1.784961462020874,
1.776300072669983,
1.7694975137710571,
1.7636157274246216,
1.7575246095657349,
1.748930811882019,
1.7431154251098633,
1.7356350421905518,
1.7278937101364136,
1.7218585014343262,
1.7151738405227661,
1.7081652879714966,
1.7062127590179443,
1.6962008476257324,
1.6899293661117554,
1.684500813484192,
1.680052638053894,
1.6730841398239136,
1.6673743724822998,
1.6621547937393188,
1.6618057489395142,
1.6555867195129395,
1.6462419033050537,
1.643250584602356,
1.640066146850586,
1.6356428861618042,
1.630189299583435,
1.625975251197815,
1.620461344718933,
1.620157241821289,
accuracy
0.125,
0.17309027910232544,
0.20208333432674408,
0.23229166865348816,
0.24548611044883728,
0.25659722089767456,
0.2715277671813965,
0.2821180522441864,
0.2854166626930237,
0.29635417461395264,
0.2993055582046509,
0.30607637763023376,
0.31736111640930176,
0.3152777850627899,
0.3244791626930237,
0.32326388359069824,
0.3315972089767456,
0.32777777314186096,
0.3368055522441864,
0.33645832538604736,
0.3435764014720917,
0.34496527910232544,
0.3498263955116272,
0.35121527314186096,
0.35381942987442017,
0.3539930582046509,
0.3574652671813965,
0.3609375059604645,
0.3621527850627899,
0.36666667461395264,
0.36753472685813904,
0.3689236044883728,
0.37013888359069824,
0.3765625059604645,
0.3782986104488373,
0.3765625059604645,
0.3854166567325592,
0.38142362236976624,
0.38489583134651184,
0.38836807012557983,
0.3847222328186035,
0.3881944417953491,
0.3923611044883728,
0.3967013955116272,
0.3925347328186035,
0.3960069417953491,
0.3934027850627899,
0.40243056416511536,
0.40156251192092896,
0.40590277314186096,
val_loss
2.1872572898864746,
2.1682543754577637,
2.1318857669830322,
2.0757176876068115,
2.0266592502593994,
1.9920340776443481,
1.9634681940078735,
1.9438916444778442,
1.9222029447555542,
1.9135607481002808,
1.893690824508667,
1.8817167282104492,
1.869925856590271,
1.8620002269744873,
1.8525831699371338,
1.8454335927963257,
1.8362468481063843,
1.8297640085220337,
1.8218986988067627,
1.8131228685379028,
1.8066380023956299,
1.8004437685012817,
1.7928991317749023,
1.7855567932128906,
1.783935546875,
1.7744876146316528,
1.768457055091858,
1.7663171291351318,
1.7565730810165405,
1.7548613548278809,
1.7484978437423706,
1.745288610458374,
1.7339810132980347,
1.7287585735321045,
1.724488615989685,
1.7211134433746338,
1.712986707687378,
1.7104731798171997,
1.7072919607162476,
1.713769793510437,
1.7030928134918213,
1.6941133737564087,
1.6934261322021484,
1.6860946416854858,
1.680066466331482,
1.6789265871047974,
1.6776180267333984,
1.6691677570343018,
1.6659775972366333,
1.6759463548660278,
val_accuracy
0.1411111056804657,
0.1733333319425583,
0.2133333384990692,
0.23999999463558197,
0.23777778446674347,
0.2566666603088379,
0.2822222113609314,
0.2800000011920929,
0.28333333134651184,
0.2922222316265106,
0.2944444417953491,
0.2933333218097687,
0.3122222125530243,
0.3166666626930237,
0.30888888239860535,
0.3222222328186035,
0.3333333432674408,
0.33666667342185974,
0.3311111032962799,
0.3311111032962799,
0.35111111402511597,
0.3311111032962799,
0.3400000035762787,
0.3488888740539551,
0.35111111402511597,
0.35777777433395386,
0.35111111402511597,
0.35111111402511597,
0.35777777433395386,
0.3733333349227905,
0.35555556416511536,
0.3633333444595337,
0.3733333349227905,
0.37444445490837097,
0.3799999952316284,
0.36666667461395264,
0.3822222352027893,
0.35333332419395447,
0.3799999952316284,
0.3488888740539551,
0.35777777433395386,
0.3799999952316284,
0.38111111521720886,
0.3955555558204651,
0.378888875246048,
0.38777777552604675,
0.3822222352027893,
0.3844444453716278,
0.3655555546283722,
0.3766666650772095,
