Datatype,CIFAR10
Train Size,3200
Test Size,500
Learning Rate,0.001
Batch Size,128
loss
1.6212190389633179,
1.6098573207855225,
1.6080598831176758,
1.6061103343963623,
1.6037951707839966,
1.6007485389709473,
1.5927186012268066,
1.5841152667999268,
1.573662281036377,
1.5609183311462402,
1.5477687120437622,
1.5382027626037598,
1.5300164222717285,
1.520836353302002,
1.512972116470337,
1.507067084312439,
1.5022295713424683,
1.4943031072616577,
1.4901434183120728,
1.4870933294296265,
1.482072353363037,
1.4790366888046265,
1.4707272052764893,
1.467972755432129,
1.4647026062011719,
1.4591107368469238,
1.454410433769226,
1.448246717453003,
1.443161964416504,
1.4409422874450684,
1.4338433742523193,
1.429449439048767,
1.423552393913269,
1.4202896356582642,
1.415468454360962,
1.4157819747924805,
1.4079939126968384,
1.404199481010437,
1.4017574787139893,
1.399863839149475,
1.3963885307312012,
1.394582986831665,
1.3865177631378174,
1.3839972019195557,
1.3820545673370361,
1.3796342611312866,
1.3753169775009155,
1.3736735582351685,
1.3717048168182373,
1.3672534227371216,
accuracy
0.17499999701976776,
0.20624999701976776,
0.2150000035762787,
0.2290624976158142,
0.23156249523162842,
0.2540625035762787,
0.2628124952316284,
0.2603124976158142,
0.2890625,
0.2903124988079071,
0.3109374940395355,
0.2984375059604645,
0.31437501311302185,
0.31937500834465027,
0.3318749964237213,
0.3331249952316284,
0.3375000059604645,
0.3421874940395355,
0.3528124988079071,
0.34812501072883606,
0.35343751311302185,
0.3621875047683716,
0.36375001072883606,
0.36500000953674316,
0.3643749952316284,
0.3643749952316284,
0.37281250953674316,
0.3774999976158142,
0.3828125,
0.3831250071525574,
0.38374999165534973,
0.38968750834465027,
0.3921875059604645,
0.39500001072883606,
0.4009374976158142,
0.3984375,
0.4059374928474426,
0.40312498807907104,
0.40968748927116394,
0.40718749165534973,
0.41312500834465027,
0.4128125011920929,
0.41093748807907104,
0.41468751430511475,
0.41718751192092896,
0.4112499952316284,
0.41718751192092896,
0.421875,
0.4234375059604645,
0.4243749976158142,
val_loss
1.6116642951965332,
1.6101528406143188,
1.6097743511199951,
1.6083604097366333,
1.6074565649032593,
1.6035302877426147,
1.5978174209594727,
1.588022232055664,
1.5770776271820068,
1.5640597343444824,
1.552606463432312,
1.5440438985824585,
1.5361524820327759,
1.5268672704696655,
1.5206022262573242,
1.515629768371582,
1.5070483684539795,
1.505253791809082,
1.4963977336883545,
1.4948292970657349,
1.4910876750946045,
1.4838289022445679,
1.4799327850341797,
1.4737060070037842,
1.4804033041000366,
1.4753011465072632,
1.4576811790466309,
1.45669686794281,
1.4595566987991333,
1.4478538036346436,
1.4452961683273315,
1.4380894899368286,
1.4359328746795654,
1.4406434297561646,
1.4407029151916504,
1.4254262447357178,
1.4262043237686157,
1.4210978746414185,
1.4197289943695068,
1.4197990894317627,
1.4141062498092651,
1.4269311428070068,
1.4101989269256592,
1.4072929620742798,
1.4103777408599854,
1.4123618602752686,
1.404392957687378,
1.4008080959320068,
1.4012912511825562,
1.3975236415863037,
val_accuracy
0.18000000715255737,
0.20000000298023224,
0.1899999976158142,
0.2199999988079071,
0.23999999463558197,
0.23999999463558197,
0.25200000405311584,
0.27000001072883606,
0.29600000381469727,
0.28600001335144043,
0.30399999022483826,
0.30000001192092896,
0.3100000023841858,
0.3199999928474426,
0.3019999861717224,
0.32199999690055847,
0.3440000116825104,
0.3499999940395355,
0.32199999690055847,
0.33000001311302185,
0.3440000116825104,
0.35600000619888306,
0.3400000035762787,
0.34200000762939453,
0.37599998712539673,
0.36399999260902405,
0.3880000114440918,
0.3619999885559082,
0.33399999141693115,
0.3619999885559082,
0.35199999809265137,
0.3840000033378601,
0.3799999952316284,
0.3499999940395355,
0.37599998712539673,
0.3799999952316284,
0.36000001430511475,
0.36399999260902405,
0.37400001287460327,
0.3700000047683716,
0.3959999978542328,
0.3440000116825104,
0.3720000088214874,
0.38199999928474426,
0.3659999966621399,
0.3580000102519989,
0.3880000114440918,
0.38600000739097595,
0.3959999978542328,
0.37400001287460327,
