Datatype,CIFAR10
Train Size,6400
Test Size,1000
Learning Rate,0.001
Batch Size,128
loss
2.124438524246216,
1.981103539466858,
1.9590890407562256,
1.9249192476272583,
1.8781280517578125,
1.8325440883636475,
1.7991914749145508,
1.7756140232086182,
1.7562800645828247,
1.7358801364898682,
1.7197648286819458,
1.7103642225265503,
1.6958365440368652,
1.6879355907440186,
1.6732227802276611,
1.6615405082702637,
1.6519379615783691,
1.6433807611465454,
1.6328238248825073,
1.6306251287460327,
1.6200900077819824,
1.6131492853164673,
1.6068530082702637,
1.6032558679580688,
1.5948691368103027,
1.5888078212738037,
1.581984519958496,
1.5778999328613281,
1.5726215839385986,
1.5671714544296265,
1.558588981628418,
1.550601840019226,
1.5454553365707397,
1.537669062614441,
1.5342597961425781,
1.5254461765289307,
1.5245602130889893,
1.5146009922027588,
1.508089542388916,
1.5023661851882935,
1.4963984489440918,
1.4922593832015991,
1.4860827922821045,
1.483243703842163,
1.4769341945648193,
1.4710818529129028,
1.4664726257324219,
1.4605520963668823,
1.4575697183609009,
1.450881838798523,
accuracy
0.24390624463558197,
0.30000001192092896,
0.30000001192092896,
0.30000001192092896,
0.31562501192092896,
0.33500000834465027,
0.34546875953674316,
0.3540624976158142,
0.35546875,
0.3634375035762787,
0.37437498569488525,
0.37562501430511475,
0.38359373807907104,
0.38453125953674316,
0.3918749988079071,
0.3960937559604645,
0.40281251072883606,
0.4073437452316284,
0.4087499976158142,
0.4140625,
0.4220312535762787,
0.4229687452316284,
0.4232812523841858,
0.4254687428474426,
0.4243749976158142,
0.4298437535762787,
0.4337500035762787,
0.43406251072883606,
0.4360937476158142,
0.43437498807907104,
0.44078123569488525,
0.44093748927116394,
0.44062501192092896,
0.4454687535762787,
0.4449999928474426,
0.4520312547683716,
0.4478124976158142,
0.45234376192092896,
0.45093750953674316,
0.4546875059604645,
0.45765626430511475,
0.45531249046325684,
0.45906248688697815,
0.4651562571525574,
0.46281251311302185,
0.4625000059604645,
0.46437498927116394,
0.46703124046325684,
0.46781250834465027,
0.4724999964237213,
val_loss
2.002288818359375,
1.9696561098098755,
1.949209451675415,
1.9103639125823975,
1.859493374824524,
1.8281208276748657,
1.805519700050354,
1.7905715703964233,
1.7745819091796875,
1.7563296556472778,
1.752216100692749,
1.737205982208252,
1.7253599166870117,
1.7138057947158813,
1.7066622972488403,
1.6973273754119873,
1.6893422603607178,
1.6719180345535278,
1.6677874326705933,
1.6592998504638672,
1.6516939401626587,
1.6522471904754639,
1.642738699913025,
1.633223056793213,
1.6274489164352417,
1.6275869607925415,
1.621915340423584,
1.6171478033065796,
1.6081297397613525,
1.6038862466812134,
1.60218346118927,
1.5985000133514404,
1.5905146598815918,
1.5887500047683716,
1.5821367502212524,
1.5765118598937988,
1.5719391107559204,
1.5642656087875366,
1.560929298400879,
1.5602378845214844,
1.5484232902526855,
1.5456596612930298,
1.54466712474823,
1.5413854122161865,
1.5374690294265747,
1.5369452238082886,
1.5239590406417847,
1.526078224182129,
1.5200440883636475,
1.5070135593414307,
val_accuracy
0.30000001192092896,
0.30000001192092896,
0.30000001192092896,
0.3009999990463257,
0.3199999928474426,
0.34200000762939453,
0.3499999940395355,
0.36399999260902405,
0.35100001096725464,
0.35899999737739563,
0.36800000071525574,
0.3630000054836273,
0.3700000047683716,
0.382999986410141,
0.3840000033378601,
0.39800000190734863,
0.39399999380111694,
0.4050000011920929,
0.4180000126361847,
0.40799999237060547,
0.4169999957084656,
0.40400001406669617,
0.4180000126361847,
0.42100000381469727,
0.414000004529953,
0.4180000126361847,
0.42399999499320984,
0.43299999833106995,
0.4359999895095825,
0.4230000078678131,
0.4269999861717224,
0.4300000071525574,
0.4350000023841858,
0.4339999854564667,
0.43700000643730164,
0.43299999833106995,
0.44600000977516174,
0.4449999928474426,
0.4429999887943268,
0.4320000112056732,
0.4490000009536743,
0.4449999928474426,
0.44600000977516174,
0.4490000009536743,
0.44999998807907104,
0.43700000643730164,
0.4580000042915344,
0.4390000104904175,
0.4399999976158142,
0.45899999141693115,
