Datatype,CIFAR10
Train Size,5760
Test Size,900
Learning Rate,0.001
Batch Size,128
loss
2.2007501125335693,
2.1849567890167236,
2.1566851139068604,
2.1047468185424805,
2.041454315185547,
1.9918221235275269,
1.9560143947601318,
1.930410385131836,
1.907360553741455,
1.8900173902511597,
1.8718005418777466,
1.8578927516937256,
1.8421742916107178,
1.8299355506896973,
1.8208614587783813,
1.806706428527832,
1.7965641021728516,
1.7886594533920288,
1.781307339668274,
1.77052903175354,
1.7625869512557983,
1.7555053234100342,
1.7456669807434082,
1.7405012845993042,
1.730918526649475,
1.7248337268829346,
1.711138367652893,
1.7074116468429565,
1.697855830192566,
1.6913588047027588,
1.678868055343628,
1.6711591482162476,
1.6664685010910034,
1.6562082767486572,
1.6485564708709717,
1.6405247449874878,
1.6340820789337158,
1.625555396080017,
1.6225945949554443,
1.6137405633926392,
1.611709475517273,
1.5992885828018188,
1.598456859588623,
1.5900546312332153,
1.5838618278503418,
1.5840630531311035,
1.578564167022705,
1.5722957849502563,
1.5675784349441528,
1.5683469772338867,
accuracy
0.10225694626569748,
0.15833333134651184,
0.18975694477558136,
0.22274304926395416,
0.25468748807907104,
0.26510417461395264,
0.2741319537162781,
0.2829861044883728,
0.2967014014720917,
0.2975694537162781,
0.3092013895511627,
0.3151041567325592,
0.3263888955116272,
0.32413193583488464,
0.3272569477558136,
0.33385416865348816,
0.33454862236976624,
0.33802083134651184,
0.3447916805744171,
0.3482638895511627,
0.3522569537162781,
0.3480902910232544,
0.3592014014720917,
0.3548611104488373,
0.36145833134651184,
0.3585069477558136,
0.3680555522441864,
0.3621527850627899,
0.3687500059604645,
0.3741319477558136,
0.37638887763023376,
0.37465277314186096,
0.3784722089767456,
0.38489583134651184,
0.38767361640930176,
0.3913194537162781,
0.39288192987442017,
0.4000000059604645,
0.4034722149372101,
0.4019097089767456,
0.40225693583488464,
0.4090277850627899,
0.41267362236976624,
0.41371527314186096,
0.4175347089767456,
0.41284722089767456,
0.4220485985279083,
0.4201388955116272,
0.42309027910232544,
0.42500001192092896,
val_loss
2.192552328109741,
2.1736085414886475,
2.1366331577301025,
2.076112747192383,
2.0221102237701416,
1.985648512840271,
1.963708758354187,
1.9390650987625122,
1.920352816581726,
1.9019558429718018,
1.8857835531234741,
1.8735088109970093,
1.8580621480941772,
1.8489539623260498,
1.837118148803711,
1.8271480798721313,
1.8270896673202515,
1.8110146522521973,
1.7971893548965454,
1.791318655014038,
1.7856643199920654,
1.7788174152374268,
1.774120569229126,
1.7633777856826782,
1.7506002187728882,
1.7450348138809204,
1.7457839250564575,
1.7314170598983765,
1.7230228185653687,
1.7137678861618042,
1.7070977687835693,
1.7012100219726562,
1.689249038696289,
1.698716402053833,
1.6794848442077637,
1.6726713180541992,
1.6662094593048096,
1.656349539756775,
1.6471812725067139,
1.6633695363998413,
1.6377774477005005,
1.6375104188919067,
1.6358537673950195,
1.6252294778823853,
1.6203511953353882,
1.6292587518692017,
1.6169308423995972,
1.6227030754089355,
1.6056755781173706,
1.6075901985168457,
val_accuracy
0.13777777552604675,
0.162222221493721,
0.18444444239139557,
0.21888889372348785,
0.23777778446674347,
0.24444444477558136,
0.26777777075767517,
0.27000001072883606,
0.29555556178092957,
0.2911111116409302,
0.2944444417953491,
0.3177777826786041,
0.30444443225860596,
0.30000001192092896,
0.31333333253860474,
0.3166666626930237,
0.30444443225860596,
0.3377777636051178,
0.33222222328186035,
0.34111112356185913,
0.3377777636051178,
0.3499999940395355,
0.33888888359069824,
0.34555554389953613,
0.3422222137451172,
0.3566666543483734,
0.3233333230018616,
0.3522222340106964,
0.35333332419395447,
0.33888888359069824,
0.35555556416511536,
0.35777777433395386,
0.3722222149372101,
0.35333332419395447,
0.36666667461395264,
0.3799999952316284,
0.3799999952316284,
0.37444445490837097,
0.3766666650772095,
0.3722222149372101,
0.38555556535720825,
0.38555556535720825,
0.3799999952316284,
0.3822222352027893,
0.38111111521720886,
0.3799999952316284,
0.39222222566604614,
0.36888888478279114,
0.39666667580604553,
0.3933333456516266,
