Datatype,CIFAR10
Train Size,4480
Test Size,700
Learning Rate,0.001
Batch Size,128
loss
1.9480259418487549,
1.93515145778656,
1.914451003074646,
1.8770536184310913,
1.8260961771011353,
1.7787407636642456,
1.7389460802078247,
1.7128058671951294,
1.6875171661376953,
1.6671319007873535,
1.6468260288238525,
1.6279995441436768,
1.612121343612671,
1.5960127115249634,
1.5822950601577759,
1.5714219808578491,
1.5637375116348267,
1.5539939403533936,
1.5479938983917236,
1.535728096961975,
1.5295701026916504,
1.5275660753250122,
1.5168943405151367,
1.5117182731628418,
1.5079082250595093,
1.4995990991592407,
1.4916387796401978,
1.4870907068252563,
1.4817405939102173,
1.477268099784851,
1.4706473350524902,
1.4667428731918335,
1.460652470588684,
1.4585957527160645,
1.447791337966919,
1.4442517757415771,
1.4371941089630127,
1.4320354461669922,
1.4253501892089844,
1.420827865600586,
1.4173654317855835,
1.410659909248352,
1.405908226966858,
1.3988916873931885,
1.3963897228240967,
1.3959590196609497,
1.3882522583007812,
1.381761908531189,
1.375490427017212,
1.371537446975708,
accuracy
0.1395089328289032,
0.20000000298023224,
0.24084821343421936,
0.27991071343421936,
0.2950892746448517,
0.31272321939468384,
0.32455357909202576,
0.3285714387893677,
0.33169642090797424,
0.3397321403026581,
0.35468751192092896,
0.36696428060531616,
0.3727678656578064,
0.3723214268684387,
0.3810267746448517,
0.38147321343421936,
0.38258928060531616,
0.3895089328289032,
0.3921875059604645,
0.3968749940395355,
0.3973214328289032,
0.3995535671710968,
0.4024553596973419,
0.4069196283817291,
0.4122767746448517,
0.41205358505249023,
0.41830357909202576,
0.4196428656578064,
0.42388391494750977,
0.4247767925262451,
0.4245535731315613,
0.4285714328289032,
0.42388391494750977,
0.43392857909202576,
0.4357142746448517,
0.4375,
0.4419642984867096,
0.4448660612106323,
0.4446428716182709,
0.44620534777641296,
0.45446428656578064,
0.4520089328289032,
0.4560267925262451,
0.4526785612106323,
0.4602678716182709,
0.4571428596973419,
0.45892858505249023,
0.4627232253551483,
0.46629464626312256,
0.4691964387893677,
val_loss
1.939401388168335,
1.9226579666137695,
1.8945643901824951,
1.844417929649353,
1.790572166442871,
1.7473152875900269,
1.717882752418518,
1.698961853981018,
1.6792136430740356,
1.6594122648239136,
1.6436489820480347,
1.6306021213531494,
1.6181968450546265,
1.6047462224960327,
1.5953398942947388,
1.5976110696792603,
1.5819905996322632,
1.5752367973327637,
1.5667065382003784,
1.5677825212478638,
1.555551528930664,
1.5518134832382202,
1.5450336933135986,
1.5407849550247192,
1.5333199501037598,
1.5290173292160034,
1.5280259847640991,
1.521246314048767,
1.5171327590942383,
1.5116124153137207,
1.511765480041504,
1.5009685754776,
1.5017884969711304,
1.4961378574371338,
1.4898617267608643,
1.4838727712631226,
1.4750887155532837,
1.472944736480713,
1.4657896757125854,
1.4613341093063354,
1.4581913948059082,
1.454620122909546,
1.4448148012161255,
1.4408363103866577,
1.4437050819396973,
1.4307321310043335,
1.4413760900497437,
1.4287387132644653,
1.4209976196289062,
1.417171835899353,
val_accuracy
0.19142857193946838,
0.2328571379184723,
0.24285714328289032,
0.3042857050895691,
0.33571428060531616,
0.3400000035762787,
0.3271428644657135,
0.32428571581840515,
0.34857141971588135,
0.3471428453922272,
0.35285714268684387,
0.35428571701049805,
0.3814285695552826,
0.36571428179740906,
0.37857142090797424,
0.35857143998146057,
0.3742857277393341,
0.39571428298950195,
0.39142856001853943,
0.3700000047683716,
0.3857142925262451,
0.38285714387893677,
0.40714284777641296,
0.3942857086658478,
0.3928571343421936,
0.38428571820259094,
0.39571428298950195,
0.3928571343421936,
0.39714285731315613,
0.3985714316368103,
0.40142858028411865,
0.41428571939468384,
0.4114285707473755,
0.41428571939468384,
0.427142858505249,
0.41999998688697815,
0.41857144236564636,
0.42571428418159485,
0.41857144236564636,
0.41857144236564636,
0.4328571557998657,
0.4357142746448517,
0.43857142329216003,
0.4457142949104309,
0.4457142949104309,
0.44428572058677673,
0.4328571557998657,
0.44428572058677673,
0.4528571367263794,
0.46142858266830444,
